shipment_id,origin,destination,carrier,transport_mode,shipment_date,planned_eta,planned_transit_days,days_in_transit,shipment_status,package_weight_kg,num_stops,customs_clearance_flag,weather_condition,weather_severity_score,traffic_congestion_level,port_congestion_score,disruption_type,disruption_impact_score,carrier_reliability_score,historical_delay_rate,route_risk_score,delay_probability,is_delayed,actual_delay_hours
SHP101471,Dubai,Singapore,DHL,Sea,2023-09-22,2023-10-12,20,20,In Transit,4355.78,3,0,Clear,0.0,4,1,Traffic Jam,4.15,0.903,0.097,0.15,0.6205,1,7.9
SHP101472,Dubai,Tokyo,UPS,Sea,2024-10-31,2024-11-29,29,16,Delayed,3577.26,5,0,Blizzard,8.92,3,10,Natural Disaster,9.61,0.902,0.28,0.39,1.0,1,30.3
SHP101473,Hamburg,Sydney,XPO Logistics,Air,2023-11-19,2023-11-22,3,2,At Port,4837.45,3,0,Heavy Rain,5.14,3,10,Traffic Jam,3.61,0.822,0.344,0.12,0.8844,1,68.9
SHP101474,Hamburg,London,UPS,Road,2024-06-07,2024-06-15,8,8,At Port,2929.75,1,1,Rain,2.43,9,9,Traffic Jam,4.37,0.892,0.292,0.1,0.8439,1,66.5
SHP101475,Los Angeles,Tokyo,UPS,Sea,2024-04-29,2024-06-01,33,18,Out for Delivery,44.04,4,0,Rain,1.89,4,1,Traffic Jam,3.93,0.913,0.327,0.25,0.761,1,31.3
SHP101476,Rotterdam,Sydney,DHL,Rail,2023-08-01,2023-08-16,15,11,Out for Delivery,2339.21,1,0,Blizzard,9.15,5,5,Traffic Jam,3.6,0.923,0.066,0.11,0.6771,1,19.5
SHP101477,Los Angeles,Singapore,DHL,Rail,2023-03-03,2023-03-17,14,0,In Transit,1006.86,3,1,Clear,0.45,4,8,Natural Disaster,10.39,0.88,0.06,0.33,0.8343,1,63.1
SHP101478,Hamburg,London,UPS,Air,2023-11-01,2023-11-04,3,2,Customs Hold,2070.99,5,0,Snow,5.66,2,5,Equipment Failure,6.29,0.885,0.21,0.1,0.7813,1,28.3
SHP101479,Los Angeles,Chicago,XPO Logistics,Road,2024-06-03,2024-06-13,10,3,At Port,4511.22,3,0,Heavy Rain,5.18,7,3,Natural Disaster,9.61,0.789,0.107,0.25,1.0,1,25.2
SHP101480,Hamburg,Sydney,XPO Logistics,Sea,2024-04-17,2024-05-13,26,2,Delayed,4785.03,1,0,Storm,7.84,5,9,None,0.0,0.822,0.164,0.13,0.8089,1,30.3
SHP101481,Hamburg,Singapore,DHL,Sea,2024-11-26,2024-12-25,29,8,In Transit,1085.51,3,0,Storm,7.92,6,6,Traffic Jam,3.68,0.847,0.257,0.38,1.0,1,79.8
SHP101482,Mumbai,London,XPO Logistics,Sea,2024-09-14,2024-10-07,23,3,Delayed,1927.14,5,1,Fog,3.5,6,5,Port Strike,8.57,0.841,0.094,0.36,1.0,1,93.4
SHP101483,Los Angeles,London,Maersk,Air,2023-09-12,2023-09-14,2,0,Out for Delivery,2381.81,1,0,Heavy Rain,4.57,4,6,Natural Disaster,10.17,0.826,0.236,0.18,0.9545,1,78.0
SHP101484,Mumbai,Sydney,DHL,Air,2023-07-17,2023-07-21,4,5,Customs Hold,747.31,5,0,Fog,3.66,4,1,Natural Disaster,10.5,0.943,0.25,0.3,1.0,1,6.0
SHP101485,Shanghai,Sydney,DHL,Sea,2023-03-29,2023-04-19,21,5,In Transit,4534.71,5,1,Fog,4.2,6,6,Natural Disaster,9.63,0.892,0.1,0.37,1.0,1,91.1
SHP101486,Shanghai,Sydney,UPS,Rail,2023-06-21,2023-07-04,13,0,At Port,4663.81,2,0,Clear,0.0,4,2,Port Strike,9.45,0.922,0.299,0.1,0.6762,1,31.1
SHP101487,Dubai,Chicago,Maersk,Rail,2023-11-29,2023-12-06,7,9,Out for Delivery,2061.8,4,0,Fog,3.8,2,4,Natural Disaster,10.33,0.832,0.186,0.2,1.0,1,66.9
SHP101488,Hamburg,Sydney,DHL,Rail,2023-05-08,2023-05-19,11,7,Out for Delivery,2435.23,1,1,Clear,0.16,2,3,Equipment Failure,6.19,0.881,0.365,0.34,0.8889,1,26.2
SHP101489,Hamburg,Tokyo,DB Schenker,Sea,2024-03-11,2024-04-12,32,28,At Port,1573.67,5,0,Heavy Rain,5.17,6,6,None,0.24,0.842,0.349,0.3,0.9617,1,59.5
SHP101490,Shanghai,New York,Maersk,Rail,2024-03-15,2024-03-25,10,14,Delayed,2156.08,1,0,Snow,5.72,5,4,Port Strike,9.47,0.809,0.126,0.35,1.0,1,38.1
SHP101491,Dubai,Chicago,DB Schenker,Sea,2024-07-13,2024-08-08,26,18,Out for Delivery,892.58,5,1,Rain,1.7,5,7,Natural Disaster,10.01,0.897,0.19,0.12,0.8394,1,73.0
SHP101492,Rotterdam,London,FedEx,Sea,2023-12-17,2024-01-07,21,12,Customs Hold,3298.83,4,0,Storm,8.49,4,6,Port Strike,8.5,0.967,0.23,0.4,1.0,1,76.9
SHP101493,Shanghai,Tokyo,DHL,Sea,2024-02-02,2024-02-20,18,23,Out for Delivery,154.62,2,0,Rain,1.83,6,1,Traffic Jam,3.71,0.915,0.268,0.38,0.8994,1,11.3
SHP101494,Hamburg,Singapore,Maersk,Road,2024-06-11,2024-06-18,7,11,Customs Hold,497.02,4,0,Rain,1.53,9,5,Equipment Failure,5.93,0.862,0.029,0.38,0.9588,1,73.7
SHP101495,Hamburg,Sydney,FedEx,Air,2023-03-23,2023-03-28,5,6,Out for Delivery,4532.77,1,1,Snow,6.23,4,3,Equipment Failure,6.41,0.912,0.194,0.18,0.8951,1,62.4
SHP101496,Los Angeles,New York,XPO Logistics,Road,2024-03-23,2024-03-28,5,8,Out for Delivery,3629.1,1,1,Heavy Rain,4.77,9,5,Equipment Failure,6.38,0.827,0.259,0.28,1.0,1,21.6
SHP101497,Hamburg,Singapore,UPS,Sea,2023-05-20,2023-06-14,25,10,In Transit,3592.01,3,0,Snow,5.96,3,1,Port Strike,9.47,0.906,0.271,0.17,0.9222,1,82.1
SHP101498,Los Angeles,Sydney,Maersk,Rail,2023-04-24,2023-05-01,7,4,In Transit,2201.14,3,1,Heavy Rain,5.34,2,5,Traffic Jam,3.9,0.84,0.331,0.41,1.0,1,50.2
SHP101499,Dubai,Sydney,Maersk,Road,2024-01-30,2024-02-09,10,1,Delayed,4632.9,3,0,Snow,6.0,8,6,Natural Disaster,9.64,0.84,0.186,0.4,1.0,1,50.2
SHP101500,Shanghai,Tokyo,DB Schenker,Rail,2024-07-25,2024-08-06,12,9,At Port,851.25,5,1,Rain,1.5,2,7,Equipment Failure,6.05,0.869,0.283,0.34,0.8988,1,68.8
SHP101501,Hamburg,Singapore,DB Schenker,Rail,2024-01-25,2024-02-07,13,13,Out for Delivery,4103.9,5,0,Clear,0.0,2,4,None,0.0,0.872,0.054,0.19,0.4886,0,0.0
SHP101502,Hamburg,New York,FedEx,Air,2023-09-27,2023-09-29,2,5,In Transit,964.69,3,1,Blizzard,8.87,3,2,Equipment Failure,6.07,0.907,0.06,0.22,1.0,1,90.3
SHP101503,Los Angeles,Sydney,XPO Logistics,Sea,2024-08-08,2024-09-11,34,15,Out for Delivery,1777.33,5,1,Clear,0.46,6,9,Natural Disaster,9.75,0.805,0.395,0.44,1.0,1,65.8
SHP101504,Shanghai,Sydney,XPO Logistics,Sea,2023-02-17,2023-03-10,21,8,Out for Delivery,1420.14,5,1,Snow,5.81,6,7,Natural Disaster,10.45,0.86,0.245,0.25,1.0,1,53.3
SHP101505,Los Angeles,New York,Maersk,Rail,2024-08-01,2024-08-10,9,10,Customs Hold,4280.38,3,0,Storm,7.99,2,10,Natural Disaster,9.56,0.887,0.319,0.31,1.0,1,81.3
SHP101506,Hamburg,Chicago,XPO Logistics,Rail,2023-05-08,2023-05-19,11,11,Customs Hold,2125.4,3,0,Clear,0.33,4,7,Port Strike,8.68,0.828,0.034,0.25,0.8191,1,51.5
SHP101507,Hamburg,Chicago,DHL,Road,2023-10-22,2023-10-31,9,5,In Transit,4191.0,5,0,Fog,4.45,6,10,Port Strike,9.14,0.891,0.139,0.18,0.9506,1,63.2
SHP101508,Hamburg,New York,DHL,Road,2023-12-21,2023-12-28,7,0,At Port,3956.19,5,0,Heavy Rain,4.71,7,10,Port Strike,9.02,0.892,0.345,0.43,1.0,1,18.6
SHP101509,Los Angeles,New York,UPS,Sea,2023-01-13,2023-02-15,33,11,In Transit,2181.11,4,0,Clear,0.19,4,4,Equipment Failure,5.99,0.912,0.259,0.36,0.8704,1,25.4
SHP101510,Mumbai,New York,Maersk,Sea,2023-08-19,2023-09-16,28,6,Delayed,1086.17,5,0,Heavy Rain,4.68,6,4,Natural Disaster,9.61,0.839,0.359,0.24,1.0,1,60.6
SHP101511,Hamburg,Sydney,XPO Logistics,Air,2023-03-02,2023-03-04,2,3,Customs Hold,1076.48,2,0,Clear,0.0,3,8,Traffic Jam,4.39,0.811,0.329,0.28,0.963,1,77.8
SHP101512,Rotterdam,Chicago,FedEx,Sea,2023-04-23,2023-05-25,32,36,Delayed,4702.09,4,0,Clear,0.0,3,2,Equipment Failure,6.3,0.914,0.052,0.2,0.6074,1,57.4
SHP101513,Shanghai,Singapore,Maersk,Road,2023-01-04,2023-01-10,6,4,At Port,464.98,5,0,Clear,0.0,7,7,None,0.25,0.864,0.234,0.39,0.8013,1,16.1
SHP101514,Dubai,New York,XPO Logistics,Air,2023-06-19,2023-06-24,5,2,Delayed,4580.05,5,0,Snow,6.13,4,1,Port Strike,8.82,0.824,0.203,0.42,1.0,1,54.6
SHP101515,Los Angeles,London,FedEx,Air,2023-03-03,2023-03-08,5,8,In Transit,2397.43,1,0,Fog,4.46,4,7,None,0.0,0.917,0.16,0.41,0.8334,1,77.3
SHP101516,Dubai,New York,DHL,Road,2024-10-15,2024-10-20,5,6,Out for Delivery,1483.78,3,1,Blizzard,9.26,9,2,Natural Disaster,10.03,0.869,0.377,0.4,1.0,1,72.1
SHP101517,Los Angeles,New York,Maersk,Road,2023-03-11,2023-03-21,10,12,Delayed,2238.79,2,0,Rain,1.86,9,4,Traffic Jam,3.91,0.827,0.036,0.21,0.9103,1,18.0
SHP101518,Rotterdam,Sydney,XPO Logistics,Road,2023-04-01,2023-04-06,5,5,At Port,1982.8,4,0,Heavy Rain,4.85,8,4,Port Strike,8.7,0.843,0.264,0.39,1.0,1,30.6
SHP101519,Los Angeles,London,Maersk,Road,2024-09-25,2024-09-29,4,7,Customs Hold,4462.51,3,0,Clear,0.0,6,3,Port Strike,8.7,0.865,0.263,0.32,1.0,1,60.5
SHP101520,Hamburg,Chicago,XPO Logistics,Road,2024-08-04,2024-08-11,7,7,In Transit,3296.32,2,0,Clear,0.17,8,9,Traffic Jam,3.55,0.84,0.227,0.17,0.7713,1,56.8
SHP101521,Mumbai,Sydney,XPO Logistics,Air,2023-06-09,2023-06-13,4,6,In Transit,1052.2,3,1,Storm,8.06,4,10,Equipment Failure,6.32,0.818,0.278,0.3,1.0,1,51.5
SHP101522,Dubai,Singapore,UPS,Air,2024-08-16,2024-08-19,3,7,At Port,2439.46,2,0,Heavy Rain,5.07,2,8,Traffic Jam,4.41,0.915,0.074,0.15,0.7524,1,53.1
SHP101523,Mumbai,Chicago,XPO Logistics,Sea,2024-04-23,2024-05-17,24,20,Delayed,3644.47,5,1,Clear,0.0,6,5,Traffic Jam,3.85,0.83,0.376,0.14,0.9347,1,12.9
SHP101524,Shanghai,Sydney,DB Schenker,Rail,2024-01-31,2024-02-11,11,8,Customs Hold,4000.11,4,0,Fog,4.18,4,6,Equipment Failure,6.46,0.896,0.256,0.13,0.7776,1,51.4
SHP101525,Los Angeles,New York,DB Schenker,Sea,2024-07-11,2024-08-15,35,25,Customs Hold,4827.8,4,0,Blizzard,8.97,3,4,None,0.15,0.859,0.32,0.38,1.0,1,62.8
SHP101526,Rotterdam,Chicago,FedEx,Air,2023-03-20,2023-03-25,5,5,Customs Hold,3185.98,4,0,Rain,1.65,1,4,None,0.0,0.921,0.373,0.2,0.6438,1,43.2
SHP101527,Los Angeles,New York,DB Schenker,Sea,2023-02-16,2023-03-13,25,19,In Transit,3315.6,1,1,Rain,1.53,3,4,Natural Disaster,9.85,0.89,0.027,0.16,0.7029,1,35.0
SHP101528,Los Angeles,Sydney,DB Schenker,Air,2023-04-18,2023-04-20,2,3,In Transit,569.11,4,0,Snow,5.79,3,9,None,0.0,0.875,0.103,0.29,0.7762,1,26.5
SHP101529,Dubai,Sydney,UPS,Rail,2024-04-21,2024-04-28,7,2,At Port,4305.31,1,0,Clear,0.0,2,9,None,0.0,0.885,0.257,0.4,0.6861,1,21.6
SHP101530,Dubai,Chicago,XPO Logistics,Air,2023-06-21,2023-06-23,2,5,Customs Hold,3557.14,2,1,Blizzard,8.71,3,6,Port Strike,9.05,0.856,0.073,0.34,1.0,1,20.4
SHP101531,Hamburg,Singapore,FedEx,Sea,2023-04-12,2023-05-14,32,10,In Transit,2229.95,4,0,Rain,1.72,6,2,None,0.0,0.877,0.305,0.27,0.725,1,11.7
SHP101532,Mumbai,Sydney,XPO Logistics,Rail,2023-07-03,2023-07-13,10,12,Customs Hold,418.8,3,0,Fog,3.93,3,10,None,0.0,0.854,0.036,0.3,0.6676,1,16.5
SHP101533,Shanghai,Tokyo,XPO Logistics,Air,2023-03-21,2023-03-25,4,0,Out for Delivery,311.89,4,1,Blizzard,8.5,3,8,Port Strike,8.66,0.796,0.131,0.28,1.0,1,51.4
SHP101534,Mumbai,Sydney,DB Schenker,Rail,2024-07-26,2024-08-08,13,8,In Transit,2209.61,2,1,Snow,5.84,3,8,None,0.22,0.85,0.023,0.3,0.6439,1,41.0
SHP101535,Mumbai,London,XPO Logistics,Sea,2023-01-27,2023-03-03,35,0,At Port,155.65,5,0,Rain,1.66,4,7,Equipment Failure,5.93,0.824,0.094,0.19,0.7205,1,27.9
SHP101536,Hamburg,Tokyo,FedEx,Rail,2024-11-21,2024-11-29,8,11,Out for Delivery,2027.99,5,0,Clear,0.0,4,9,None,0.36,0.925,0.235,0.43,0.8093,1,50.8
SHP101537,Shanghai,London,UPS,Air,2023-01-26,2023-01-30,4,8,Delayed,2499.49,4,1,Snow,6.08,1,6,Equipment Failure,6.25,0.934,0.341,0.13,0.9295,1,44.5
SHP101538,Mumbai,New York,DB Schenker,Road,2024-02-13,2024-02-23,10,4,Customs Hold,4421.61,2,0,Heavy Rain,4.81,6,1,Equipment Failure,5.98,0.875,0.38,0.43,1.0,1,56.0
SHP101539,Los Angeles,Singapore,UPS,Sea,2023-06-16,2023-07-18,32,12,Out for Delivery,3543.91,3,1,Storm,8.42,4,4,Equipment Failure,6.02,0.909,0.231,0.29,0.9625,1,20.9
SHP101540,Mumbai,London,DB Schenker,Sea,2024-04-28,2024-05-21,23,28,Customs Hold,2668.81,3,0,Snow,6.0,6,7,Traffic Jam,4.11,0.876,0.221,0.17,0.8969,1,16.3
SHP101541,Mumbai,London,DB Schenker,Sea,2024-11-24,2024-12-16,22,17,Out for Delivery,4284.51,2,0,Snow,5.95,4,4,Natural Disaster,9.66,0.868,0.115,0.38,1.0,1,90.5
SHP101542,Dubai,London,FedEx,Air,2023-09-09,2023-09-13,4,2,Delayed,2783.25,5,0,Storm,7.7,3,3,Port Strike,9.37,0.937,0.1,0.16,0.8505,1,73.0
SHP101543,Hamburg,Tokyo,Maersk,Air,2024-01-08,2024-01-12,4,4,Out for Delivery,1662.58,5,0,Heavy Rain,4.58,1,5,Traffic Jam,3.77,0.882,0.239,0.26,0.7656,1,16.1
SHP101544,Shanghai,Singapore,DB Schenker,Road,2024-01-23,2024-01-27,4,1,Customs Hold,1441.72,4,1,Blizzard,9.48,9,5,Traffic Jam,3.99,0.875,0.252,0.2,1.0,1,21.6
SHP101545,Mumbai,Singapore,DHL,Road,2024-09-25,2024-09-29,4,3,Customs Hold,4283.23,2,1,Snow,5.82,6,9,Equipment Failure,6.48,0.894,0.267,0.19,0.9501,1,81.2
SHP101546,Hamburg,Singapore,DHL,Air,2023-06-25,2023-06-29,4,0,Out for Delivery,1543.04,2,0,Storm,7.75,3,7,Equipment Failure,5.74,0.889,0.202,0.42,0.9875,1,93.7
SHP101547,Dubai,New York,UPS,Rail,2024-08-27,2024-09-09,13,13,In Transit,4564.35,5,0,Storm,7.81,2,2,Natural Disaster,9.65,0.911,0.346,0.41,1.0,1,40.7
SHP101548,Shanghai,Sydney,FedEx,Road,2024-08-18,2024-08-22,4,5,Delayed,825.7,4,1,Clear,0.0,9,3,Traffic Jam,4.41,0.952,0.309,0.12,0.7684,1,59.2
SHP101549,Rotterdam,London,XPO Logistics,Sea,2024-07-21,2024-08-10,20,9,In Transit,4375.54,5,0,Rain,1.96,6,8,None,0.12,0.833,0.329,0.37,0.9196,1,8.2
SHP101550,Shanghai,Singapore,FedEx,Road,2023-05-20,2023-05-23,3,3,In Transit,3523.3,5,0,Heavy Rain,5.21,9,3,Traffic Jam,4.48,0.927,0.24,0.12,0.8429,1,61.2
SHP101551,Dubai,Chicago,UPS,Rail,2024-03-23,2024-04-02,10,0,Out for Delivery,1845.17,1,0,Snow,6.07,3,2,Natural Disaster,9.93,0.897,0.198,0.24,0.9639,1,58.3
SHP101552,Dubai,Singapore,DB Schenker,Air,2023-08-24,2023-08-26,2,0,Out for Delivery,2096.01,5,0,Clear,0.27,4,1,Traffic Jam,4.46,0.887,0.182,0.15,0.5415,1,18.2
SHP101553,Mumbai,Sydney,FedEx,Rail,2023-06-25,2023-07-10,15,9,Out for Delivery,4273.1,2,0,Blizzard,8.64,4,1,None,0.0,0.928,0.059,0.3,0.7353,1,43.0
SHP101554,Shanghai,Chicago,UPS,Sea,2023-09-04,2023-09-27,23,15,Out for Delivery,2294.01,3,0,Storm,8.45,5,6,Traffic Jam,3.95,0.915,0.36,0.11,0.8258,1,41.1
SHP101555,Los Angeles,Chicago,XPO Logistics,Road,2023-06-24,2023-07-01,7,7,Customs Hold,3757.69,5,0,Heavy Rain,4.55,9,8,None,0.27,0.84,0.344,0.38,1.0,1,61.9
SHP101556,Rotterdam,Singapore,Maersk,Road,2024-02-11,2024-02-14,3,0,Customs Hold,2851.96,3,0,Rain,1.84,6,2,Equipment Failure,5.56,0.863,0.12,0.25,0.7046,1,63.9
SHP101557,Los Angeles,London,Maersk,Road,2024-07-10,2024-07-16,6,6,Delayed,1355.96,1,0,Heavy Rain,5.12,9,3,Port Strike,8.63,0.845,0.185,0.12,1.0,1,18.7
SHP101558,Mumbai,London,DHL,Road,2024-06-23,2024-07-03,10,14,Delayed,205.81,5,0,Clear,0.0,8,4,None,0.39,0.898,0.092,0.45,0.8683,1,60.8
SHP101559,Rotterdam,New York,Maersk,Air,2023-07-27,2023-07-30,3,4,Delayed,436.27,2,1,Clear,0.0,4,10,Port Strike,8.68,0.875,0.026,0.12,0.7481,1,65.8
SHP101560,Rotterdam,New York,XPO Logistics,Sea,2023-09-04,2023-10-07,33,29,In Transit,1654.46,3,0,Clear,0.35,5,6,Equipment Failure,5.96,0.835,0.138,0.37,0.8972,1,22.2
SHP101561,Rotterdam,New York,DB Schenker,Road,2023-04-24,2023-04-29,5,9,Out for Delivery,3264.18,2,0,Rain,1.71,6,4,Traffic Jam,4.23,0.875,0.071,0.29,0.9192,1,22.5
SHP101562,Dubai,Singapore,FedEx,Road,2023-01-30,2023-02-04,5,4,At Port,1528.9,3,1,Heavy Rain,5.3,6,2,Traffic Jam,3.78,0.931,0.06,0.15,0.6795,1,30.8
SHP101563,Shanghai,Sydney,UPS,Sea,2024-04-09,2024-05-04,25,18,Out for Delivery,3702.76,2,0,Snow,5.83,6,3,Port Strike,8.84,0.906,0.273,0.42,1.0,1,51.7
SHP101564,Hamburg,Sydney,Maersk,Air,2023-07-05,2023-07-09,4,9,Customs Hold,1568.18,3,1,Heavy Rain,5.18,3,10,Equipment Failure,5.57,0.845,0.289,0.32,1.0,1,65.1
SHP101565,Los Angeles,Tokyo,Maersk,Road,2024-08-21,2024-08-28,7,5,Out for Delivery,2510.78,1,1,Rain,2.48,9,1,Port Strike,8.87,0.87,0.117,0.25,1.0,1,74.6
SHP101566,Rotterdam,Singapore,UPS,Air,2024-01-20,2024-01-25,5,7,In Transit,3330.32,3,1,Snow,5.84,1,1,Traffic Jam,4.41,0.928,0.285,0.36,1.0,1,49.5
SHP101567,Dubai,New York,XPO Logistics,Rail,2023-02-13,2023-02-21,8,3,Customs Hold,2407.42,3,0,Heavy Rain,4.99,3,5,Natural Disaster,10.25,0.828,0.166,0.38,1.0,1,49.9
SHP101568,Los Angeles,Singapore,DHL,Sea,2024-02-14,2024-03-19,34,22,Customs Hold,4179.34,3,1,Blizzard,9.38,3,6,Equipment Failure,6.24,0.881,0.062,0.22,0.852,1,11.3
SHP101569,Mumbai,Sydney,DB Schenker,Road,2024-03-06,2024-03-13,7,10,In Transit,2935.27,2,1,Fog,3.87,6,4,Port Strike,8.62,0.896,0.364,0.3,1.0,1,94.6
SHP101570,Hamburg,London,UPS,Road,2024-01-18,2024-01-22,4,1,In Transit,2430.68,5,0,Fog,3.93,9,7,Port Strike,9.39,0.937,0.232,0.1,0.8429,1,44.9
SHP101571,Rotterdam,Chicago,XPO Logistics,Rail,2024-03-11,2024-03-20,9,7,Customs Hold,1252.57,4,0,Clear,0.0,3,2,Equipment Failure,5.85,0.819,0.234,0.2,0.797,1,5.1
SHP101572,Shanghai,London,Maersk,Road,2023-04-24,2023-04-30,6,9,Delayed,3336.95,3,0,Fog,4.36,7,9,None,0.18,0.881,0.026,0.26,0.8107,1,64.1
SHP101573,Shanghai,Sydney,DHL,Sea,2023-07-13,2023-08-13,31,22,Customs Hold,3996.4,1,0,Clear,0.12,5,2,Natural Disaster,10.11,0.871,0.138,0.16,0.825,1,67.2
SHP101574,Dubai,New York,DHL,Sea,2023-08-12,2023-09-08,27,19,Delayed,580.12,1,0,Rain,1.71,5,7,None,0.22,0.929,0.319,0.14,0.5194,1,3.7
SHP101575,Hamburg,Chicago,FedEx,Rail,2024-11-13,2024-11-28,15,10,At Port,2333.43,1,0,Heavy Rain,5.16,2,9,Equipment Failure,5.59,0.929,0.373,0.35,1.0,1,78.9
SHP101576,Hamburg,Singapore,Maersk,Rail,2024-02-06,2024-02-21,15,2,Delayed,3055.75,4,0,Storm,8.45,4,4,Port Strike,8.78,0.843,0.024,0.3,0.9742,1,64.4
SHP101577,Rotterdam,Tokyo,FedEx,Sea,2023-12-20,2024-01-10,21,22,Delayed,3156.98,5,0,Heavy Rain,5.35,6,2,Port Strike,8.83,0.92,0.192,0.43,1.0,1,79.2
SHP101578,Dubai,London,FedEx,Road,2024-07-22,2024-07-26,4,6,Delayed,4781.02,5,0,Fog,4.35,8,3,Natural Disaster,10.1,0.912,0.21,0.38,1.0,1,51.7
SHP101579,Hamburg,New York,XPO Logistics,Air,2024-08-24,2024-08-29,5,4,Out for Delivery,4511.18,5,0,Clear,0.23,4,3,Traffic Jam,3.94,0.817,0.339,0.4,1.0,1,92.3
SHP101580,Dubai,Sydney,FedEx,Road,2024-11-13,2024-11-20,7,4,Out for Delivery,384.58,4,0,Snow,6.17,8,7,Equipment Failure,5.82,0.905,0.202,0.36,1.0,1,88.7
SHP101581,Rotterdam,Sydney,UPS,Road,2024-08-19,2024-08-27,8,11,In Transit,4618.45,1,0,Blizzard,9.45,8,7,None,0.26,0.898,0.308,0.44,1.0,1,13.8
SHP101582,Dubai,Sydney,FedEx,Rail,2023-12-02,2023-12-17,15,15,Delayed,2753.13,2,0,Clear,0.0,2,4,Equipment Failure,5.53,0.856,0.346,0.33,0.9108,1,82.8
SHP101583,Hamburg,New York,DB Schenker,Rail,2024-03-14,2024-03-21,7,3,Delayed,3203.18,4,0,Blizzard,9.27,3,1,Natural Disaster,9.88,0.861,0.18,0.45,1.0,1,37.3
SHP101584,Dubai,Tokyo,Maersk,Road,2024-05-15,2024-05-23,8,6,Customs Hold,4938.67,3,1,Fog,3.74,9,6,Natural Disaster,10.1,0.856,0.244,0.19,1.0,1,73.2
SHP101585,Hamburg,Singapore,XPO Logistics,Air,2024-03-15,2024-03-17,2,3,Out for Delivery,3886.89,4,0,Fog,4.09,2,5,Equipment Failure,6.38,0.841,0.069,0.25,0.9005,1,61.0
SHP101586,Rotterdam,Tokyo,DB Schenker,Air,2023-10-28,2023-11-02,5,0,Out for Delivery,4690.95,5,0,Clear,0.08,1,9,None,0.43,0.877,0.191,0.44,0.6521,1,26.9
SHP101587,Dubai,London,XPO Logistics,Road,2024-02-16,2024-02-23,7,3,Delayed,1751.09,1,0,Heavy Rain,5.45,9,4,Port Strike,9.02,0.849,0.075,0.27,1.0,1,89.9
SHP101588,Rotterdam,Singapore,UPS,Sea,2023-04-17,2023-05-06,19,19,Out for Delivery,2242.68,5,0,Snow,6.08,4,6,None,0.0,0.9,0.334,0.33,0.9795,1,70.1
SHP101589,Hamburg,London,DHL,Rail,2024-03-16,2024-03-31,15,18,Delayed,3059.66,5,1,Storm,8.34,3,4,Natural Disaster,10.33,0.929,0.026,0.1,0.8262,1,45.9
SHP101590,Rotterdam,Sydney,UPS,Road,2023-04-13,2023-04-19,6,11,Customs Hold,834.64,5,0,Clear,0.13,9,4,Equipment Failure,5.68,0.911,0.306,0.35,1.0,1,48.5
SHP101591,Los Angeles,Tokyo,DB Schenker,Air,2023-08-16,2023-08-19,3,8,At Port,3034.07,5,0,Heavy Rain,5.33,4,9,None,0.0,0.854,0.245,0.25,1.0,1,84.7
SHP101592,Shanghai,London,DB Schenker,Rail,2023-10-04,2023-10-14,10,0,Out for Delivery,3312.12,4,0,Blizzard,8.94,5,10,Natural Disaster,10.37,0.871,0.085,0.14,0.9379,1,37.5
SHP101593,Los Angeles,Sydney,FedEx,Sea,2024-02-29,2024-03-26,26,19,Delayed,731.51,5,0,Heavy Rain,5.27,5,9,Equipment Failure,5.8,0.911,0.327,0.26,1.0,1,18.6
SHP101594,Mumbai,Singapore,DB Schenker,Air,2024-01-10,2024-01-12,2,6,In Transit,4965.94,4,0,Blizzard,8.73,3,7,Equipment Failure,5.96,0.855,0.129,0.13,1.0,1,11.4
SHP101595,Mumbai,Chicago,FedEx,Sea,2023-03-11,2023-04-06,26,3,At Port,1014.15,4,0,Snow,6.01,6,6,Port Strike,9.42,0.93,0.134,0.12,0.8473,1,70.2
SHP101596,Rotterdam,Chicago,DHL,Sea,2023-05-22,2023-06-19,28,21,Out for Delivery,2677.3,2,0,Fog,4.37,6,7,Traffic Jam,4.44,0.925,0.262,0.2,0.873,1,70.0
SHP101597,Hamburg,London,UPS,Sea,2023-04-23,2023-05-16,23,23,Delayed,2348.18,3,1,Clear,0.31,4,6,Natural Disaster,9.52,0.91,0.28,0.1,0.8519,1,62.8
SHP101598,Dubai,London,Maersk,Air,2023-05-06,2023-05-09,3,2,At Port,1203.64,3,0,Blizzard,8.64,1,3,Port Strike,9.26,0.878,0.345,0.4,1.0,1,84.1
SHP101599,Shanghai,Chicago,UPS,Road,2023-03-07,2023-03-13,6,4,Out for Delivery,2155.75,2,0,Heavy Rain,4.73,9,9,Traffic Jam,3.7,0.911,0.368,0.18,0.9272,1,32.8
SHP101600,Los Angeles,Chicago,FedEx,Road,2024-01-25,2024-01-29,4,8,Delayed,863.51,4,1,Fog,3.64,7,9,Equipment Failure,6.24,0.902,0.159,0.15,0.9171,1,80.4
SHP101601,Los Angeles,Sydney,UPS,Sea,2023-02-21,2023-03-17,24,27,Out for Delivery,390.63,2,0,Storm,8.02,5,7,Natural Disaster,10.43,0.896,0.272,0.24,1.0,1,28.0
SHP101602,Rotterdam,Tokyo,Maersk,Air,2024-02-08,2024-02-11,3,3,In Transit,2165.82,1,0,Storm,8.11,3,2,Port Strike,9.17,0.844,0.127,0.37,1.0,1,28.9
